,CustomerID,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer,Age
14310,27141,Bachelors ,Clerical,F,M,1,0,0,1,49009,49,0,"25,45"
14311,27142,Bachelors ,Clerical,F,S,1,0,1,1,56837,55,0,"25,45"
14312,27143,Graduate Degree,Clerical,M,S,1,0,0,0,73938,70,0,"25,45"
14313,27144,Bachelors ,Professional,M,S,1,1,3,3,116159,117,1,"25,45"
14314,27145,Bachelors ,Professional,F,S,1,1,3,3,89434,75,1,"25,45"
14315,27147,Bachelors ,Professional,M,S,1,4,5,5,100941,146,1,"25,45"
14316,27148,Bachelors ,Professional,M,S,0,1,0,0,111521,74,1,"25,45"
14317,27149,Bachelors ,Professional,M,M,1,2,3,3,112110,130,1,"25,45"
14318,27150,Bachelors ,Professional,F,M,1,2,3,3,96123,80,1,"25,45"
14319,27151,Partial High School,Manual,F,S,1,2,0,0,23561,35,0,"25,45"
14320,27152,Partial High School,Manual,F,S,1,2,0,0,21761,37,0,"25,45"
14321,27153,Partial College,Clerical,F,S,0,1,0,0,45084,47,1,<25
14322,27154,Partial College,Clerical,F,S,0,1,0,0,45965,46,0,<25
14323,27155,Partial High School,Manual,M,M,1,2,0,0,18930,58,0,<25
14324,27157,Partial High School,Manual,M,M,1,2,0,0,21285,59,0,<25
14325,27158,Partial High School,Manual,M,M,1,2,0,0,21755,63,0,<25
14326,27160,High School,Manual,F,M,0,1,0,0,32648,44,0,<25
14327,27161,High School,Manual,M,S,0,1,0,0,51771,67,0,<25
14328,27162,Bachelors ,Skilled Manual,M,M,1,0,1,1,55370,83,0,<25
14329,27163,Partial High School,Manual,M,S,1,2,0,0,16481,55,0,"25,45"
14330,27164,Partial High School,Manual,M,S,1,2,0,0,18107,57,1,"25,45"
14331,27165,Partial High School,Manual,M,S,0,2,0,0,14261,54,0,"25,45"
14332,27166,High School,Manual,F,S,0,1,0,0,35636,45,1,"25,45"
14333,27167,Bachelors ,Skilled Manual,F,M,1,0,1,1,58726,55,0,"25,45"
14334,27169,High School,Manual,M,S,1,1,0,0,54762,72,0,"25,45"
14335,27170,High School,Manual,M,M,0,1,0,0,48363,74,0,"25,45"
14336,27171,High School,Manual,F,S,0,1,0,0,29141,38,0,"25,45"
14337,27172,Partial High School,Manual,F,S,1,2,0,0,20414,40,0,"25,45"
14338,27173,Partial High School,Manual,F,M,0,2,0,0,24271,44,0,"25,45"
14339,27174,Partial College,Clerical,M,S,0,0,2,2,54421,92,1,"25,45"
14340,27175,Partial College,Clerical,M,S,1,0,2,2,77777,99,1,"25,45"
14341,27176,Partial High School,Manual,M,M,0,2,0,0,14598,62,0,"25,45"
14342,27177,Partial High School,Manual,M,M,1,2,0,0,22263,62,0,"25,45"
14343,27178,Partial High School,Manual,M,S,1,2,0,0,18175,62,1,"25,45"
14344,26600,Bachelors ,Skilled Manual,F,S,0,2,2,4,74613,68,0,"25,45"
14345,27180,High School,Manual,M,S,0,1,0,0,55121,68,0,"25,45"
14346,27181,Partial College,Clerical,M,S,1,0,2,2,42821,85,1,"25,45"
14347,27182,Partial College,Clerical,M,M,1,0,2,2,49624,96,0,"25,45"
14348,27183,Partial College,Clerical,M,S,1,1,2,2,52154,91,0,"25,45"
14349,27184,Partial College,Clerical,M,S,0,1,2,2,55215,87,0,"25,45"
14350,27185,Partial College,Clerical,F,S,0,2,2,2,45084,53,1,"25,45"
14351,27186,Partial College,Clerical,F,S,0,2,2,2,33459,60,0,"25,45"
14352,27187,Partial College,Clerical,M,M,1,2,2,2,61787,102,1,"25,45"
14353,27188,Partial College,Clerical,F,S,1,2,2,2,34881,56,0,"25,45"
14354,27189,Partial College,Clerical,F,M,1,1,3,3,55615,68,1,<25
14355,27190,Partial College,Clerical,F,M,1,1,3,3,57327,72,0,<25
14356,27191,Partial College,Clerical,M,S,0,2,3,3,50644,100,1,<25
14357,27192,Partial College,Clerical,F,S,0,2,3,3,33364,57,1,<25
14358,27193,Graduate Degree,Skilled Manual,M,S,1,0,0,0,71731,73,1,<25
14359,27195,Graduate Degree,Skilled Manual,M,M,1,0,0,5,138354,69,0,>=55
14360,27196,Graduate Degree,Skilled Manual,F,S,0,0,0,0,115651,54,0,"25,45"
14361,27197,Graduate Degree,Skilled Manual,M,M,0,0,0,0,122542,86,0,"25,45"
14362,27198,Graduate Degree,Skilled Manual,F,S,0,0,0,0,114849,49,0,"25,45"
14363,27199,Graduate Degree,Skilled Manual,M,M,1,0,0,0,130490,82,0,"25,45"
14364,27200,Graduate Degree,Skilled Manual,F,S,0,0,0,0,113829,53,0,"25,45"
14365,27201,Graduate Degree,Skilled Manual,M,M,1,0,0,0,159105,88,0,"25,45"
14366,27202,Graduate Degree,Skilled Manual,M,S,0,0,0,0,142092,85,1,"25,45"
14367,27203,Partial High School,Clerical,F,S,0,2,0,3,20270,41,0,"25,45"
14368,27204,High School,Clerical,M,S,0,1,0,1,58345,68,0,"25,45"
14369,27205,High School,Clerical,F,M,1,1,0,1,39485,52,0,"25,45"
14370,27206,Partial College,Clerical,M,M,1,1,0,1,57426,81,0,"25,45"
14371,27207,Partial High School,Clerical,F,S,1,2,0,3,22419,38,0,"25,45"
14372,27208,Partial High School,Clerical,M,S,0,2,0,3,22775,59,0,"25,45"
14373,27209,Partial High School,Clerical,M,S,0,2,0,3,29591,62,0,"25,45"
14374,27210,Partial High School,Clerical,M,S,0,2,0,3,31759,61,0,"25,45"
14375,27211,High School,Clerical,M,M,1,1,0,1,48039,70,0,"25,45"
14376,27212,High School,Clerical,F,M,0,1,0,1,27406,46,0,"25,45"
14377,27213,Partial High School,Clerical,F,S,0,2,0,3,15441,39,0,"25,45"
14378,27214,Partial High School,Clerical,F,M,0,2,0,3,21996,43,0,"25,45"
14379,27216,High School,Skilled Manual,F,M,0,2,0,2,51001,52,0,"25,45"
14380,27217,Partial High School,Clerical,F,S,0,2,1,2,23030,48,0,"25,45"
14381,27218,Partial High School,Clerical,F,M,0,2,1,2,14955,47,0,"25,45"
14382,27219,Partial High School,Clerical,M,S,0,2,1,2,16238,67,0,"25,45"
14383,27220,Partial High School,Clerical,M,S,0,2,1,2,22662,70,0,"25,45"
14384,27221,Partial High School,Clerical,M,S,1,2,1,2,18741,68,0,"25,45"
14385,27222,Partial High School,Clerical,F,M,1,2,1,2,30863,49,0,"25,45"
14386,27223,Partial High School,Clerical,M,M,1,2,1,2,30479,81,0,"25,45"
14387,27224,Partial High School,Clerical,F,M,0,2,1,2,32081,54,0,"25,45"
14388,27225,High School,Skilled Manual,M,M,1,2,0,2,63081,78,0,"25,45"
14389,27226,High School,Skilled Manual,M,M,1,2,0,2,55126,70,0,"25,45"
14390,27227,High School,Skilled Manual,F,S,0,2,0,2,33657,47,0,"25,45"
14391,27228,Partial College,Clerical,F,M,1,1,0,1,47724,47,0,"25,45"
14392,27229,Partial College,Clerical,M,M,0,1,0,1,43892,67,0,"25,45"
14393,27230,Partial College,Clerical,M,S,0,1,0,2,50479,66,0,"25,45"
14394,27232,Partial College,Clerical,M,S,0,1,0,2,60935,66,1,"25,45"
14395,27233,Partial College,Clerical,M,S,0,1,0,2,57011,71,1,"25,45"
14396,27234,Partial College,Clerical,M,S,1,1,0,2,58359,64,0,"25,45"
14397,27235,Partial College,Clerical,M,S,0,1,0,2,60814,67,0,"25,45"
14398,27236,Partial College,Clerical,F,S,0,1,0,2,43920,48,0,"25,45"
14399,27237,Partial College,Clerical,F,M,0,1,0,2,39250,49,0,"25,45"
14400,27238,Partial College,Clerical,M,S,0,1,0,2,48966,68,0,"25,45"
14401,27239,Partial College,Clerical,M,S,0,1,0,2,54361,70,0,"25,45"
14402,27240,Partial College,Clerical,M,S,1,1,4,4,63573,116,1,"25,45"
14403,27241,Graduate Degree,Skilled Manual,M,M,0,0,0,0,74475,78,0,"25,45"
14404,27242,Graduate Degree,Skilled Manual,M,M,1,0,0,0,82626,74,0,"25,45"
14405,27244,Graduate Degree,Skilled Manual,F,M,1,0,0,1,66632,52,0,"25,45"
14406,27245,Graduate Degree,Skilled Manual,F,M,1,0,0,1,76418,54,0,"25,45"
14407,27246,Graduate Degree,Skilled Manual,M,M,1,0,0,1,76190,75,0,"25,45"
14408,27247,Graduate Degree,Skilled Manual,M,M,1,0,0,1,75003,78,0,"25,45"
14409,27248,Graduate Degree,Skilled Manual,F,M,1,0,0,1,63628,50,1,"25,45"
14410,27249,Graduate Degree,Skilled Manual,F,M,1,0,0,1,91122,54,1,"25,45"
14411,27250,Graduate Degree,Skilled Manual,F,M,1,0,1,1,90587,61,0,"25,45"
14412,27251,Graduate Degree,Skilled Manual,F,M,1,0,1,1,64959,53,1,"25,45"
14413,27253,Graduate Degree,Skilled Manual,M,M,1,0,1,1,91844,94,0,"25,45"
14414,27254,Bachelors ,Skilled Manual,M,M,1,0,1,1,55074,83,1,"25,45"
14415,27256,Graduate Degree,Skilled Manual,M,M,1,0,0,1,107406,81,1,"25,45"
14416,27257,Graduate Degree,Skilled Manual,F,S,0,0,0,1,91241,52,1,"25,45"
14417,27258,Graduate Degree,Professional,M,S,0,0,0,1,127838,78,1,"25,45"
14418,27259,Bachelors ,Skilled Manual,F,M,1,0,1,1,45678,53,0,"25,45"
14419,27260,Bachelors ,Skilled Manual,F,M,1,1,1,1,42884,54,0,"25,45"
14420,27261,Bachelors ,Skilled Manual,M,M,0,1,1,1,47441,87,0,"25,45"
14421,27262,Bachelors ,Skilled Manual,F,M,1,1,1,1,58319,54,0,"25,45"
14422,27263,Graduate Degree,Professional,M,M,1,0,0,1,117686,85,0,"25,45"
14423,27264,Bachelors ,Skilled Manual,M,S,1,0,2,2,81656,92,0,"25,45"
14424,27265,Bachelors ,Skilled Manual,F,S,0,0,2,2,80703,60,1,"25,45"
14425,27266,Bachelors ,Skilled Manual,F,S,0,0,2,2,86141,65,0,"25,45"
14426,27267,Bachelors ,Skilled Manual,F,S,0,0,2,2,75527,66,1,"25,45"
14427,27268,Bachelors ,Skilled Manual,F,S,1,0,2,2,83294,64,1,"25,45"
14428,27269,Graduate Degree,Professional,F,S,0,0,0,1,97349,50,0,"25,45"
14429,27270,Graduate Degree,Professional,M,M,1,0,0,1,122614,86,0,"25,45"
14430,27271,Graduate Degree,Professional,F,M,1,0,0,1,102447,59,0,"25,45"
14431,27273,Graduate Degree,Professional,M,S,0,0,0,3,113029,71,0,"25,45"
14432,27274,Graduate Degree,Professional,M,S,0,0,0,3,112056,77,0,"25,45"
14433,27275,Graduate Degree,Professional,M,M,1,0,0,1,109467,86,0,"25,45"
14434,27276,Graduate Degree,Professional,F,S,1,0,0,1,98810,50,1,"25,45"
14435,27277,Graduate Degree,Professional,M,M,0,0,0,1,104779,82,0,"25,45"
14436,27279,Bachelors ,Skilled Manual,F,S,1,0,2,2,74785,65,0,"25,45"
14437,27280,Bachelors ,Skilled Manual,F,M,1,1,2,2,96311,74,0,"25,45"
14438,27281,Bachelors ,Skilled Manual,F,S,0,1,2,2,89125,63,0,"25,45"
14439,27282,High School,Skilled Manual,M,M,0,1,5,5,66085,145,1,"25,45"
14440,27283,High School,Skilled Manual,M,S,1,2,5,5,34515,115,1,"25,45"
14441,27284,Bachelors ,Professional,F,M,0,1,0,0,70018,49,0,"25,45"
14442,27285,Graduate Degree,Professional,M,S,1,0,0,1,112993,76,0,"25,45"
14443,27286,Graduate Degree,Professional,M,S,0,0,0,1,118337,77,0,"25,45"
14444,27287,Graduate Degree,Professional,M,M,0,0,0,4,100884,84,0,"25,45"
14445,27288,Graduate Degree,Professional,F,S,0,0,0,4,88595,49,0,"25,45"
14446,27289,Bachelors ,Skilled Manual,F,S,1,1,2,2,40406,61,0,"25,45"
14447,27290,Bachelors ,Skilled Manual,M,M,1,0,3,3,128622,133,1,"25,45"
14448,27291,Bachelors ,Skilled Manual,M,S,0,1,3,3,125537,119,1,"25,45"
14449,27292,Graduate Degree,Professional,F,S,1,0,0,0,87591,49,0,"25,45"
14450,27293,Graduate Degree,Professional,F,M,1,0,0,0,92523,55,0,"25,45"
14451,27294,Graduate Degree,Professional,F,S,1,0,0,0,103114,50,0,"25,45"
14452,27295,Graduate Degree,Professional,M,S,1,0,0,0,113156,78,1,"25,45"
14453,27296,Graduate Degree,Professional,M,S,0,0,0,4,114097,75,1,"25,45"
14454,27297,Graduate Degree,Professional,F,S,0,0,0,2,96041,53,1,"25,45"
14455,27298,Graduate Degree,Professional,F,S,0,0,0,2,97339,51,0,"25,45"
14456,27299,Partial High School,Management,M,M,1,4,5,5,160368,172,1,"25,45"
14457,27300,Partial College,Professional,M,M,1,1,3,4,88121,121,0,"45,55"
14458,27301,Partial College,Professional,M,M,1,1,3,4,102188,124,0,"45,55"
14459,27302,Partial College,Professional,M,M,1,4,3,3,126729,129,0,"25,45"
14460,27303,Partial College,Professional,M,M,1,3,4,4,156618,159,1,"25,45"
14461,27305,Bachelors ,Management,M,M,1,3,3,3,176880,141,0,"25,45"
14462,27307,High School,Professional,M,M,1,4,4,4,167294,158,1,"25,45"
14463,27308,High School,Professional,F,S,0,4,4,4,137494,89,1,"25,45"
14464,27309,Partial College,Professional,M,M,1,3,4,4,157222,146,1,"25,45"
14465,27310,Partial College,Professional,F,M,0,1,2,3,97483,73,1,"25,45"
14466,27311,Partial College,Professional,F,M,1,1,2,4,80530,68,1,"25,45"
14467,27312,Bachelors ,Management,F,S,1,4,4,4,156206,80,1,"45,55"
14468,27314,Bachelors ,Management,M,S,0,2,0,5,132494,78,0,"45,55"
14469,27315,Graduate Degree,Management,M,M,1,4,3,3,127634,126,1,"45,55"
14470,27316,Bachelors ,Management,M,M,1,1,5,5,146710,157,0,"45,55"
14471,27317,Graduate Degree,Management,M,M,1,4,4,4,164309,144,1,"45,55"
14472,27318,Partial College,Professional,M,M,1,1,2,4,125000,120,0,"25,45"
14473,27319,High School,Professional,M,M,0,2,1,3,113421,100,0,"25,45"
14474,27320,High School,Professional,M,M,1,1,3,4,93685,117,0,"45,55"
14475,27321,Partial College,Professional,M,M,1,2,2,4,126257,118,0,"45,55"
14476,27322,Partial College,Professional,M,S,0,1,2,3,119921,105,0,"45,55"
14477,27323,Partial College,Professional,F,S,1,2,1,4,104896,55,1,"45,55"
14478,27325,Partial College,Professional,M,M,1,4,4,4,119812,148,0,"45,55"
14479,27326,High School,Professional,F,S,1,2,2,5,109207,73,1,"45,55"
14480,27327,Partial College,Management,F,S,1,2,5,5,140497,98,1,"45,55"
14481,27328,High School,Management,M,S,1,3,1,5,120965,87,0,"45,55"
14482,27329,High School,Management,F,M,0,3,1,5,98943,64,0,"45,55"
14483,27330,Partial College,Management,M,M,1,3,5,5,162414,158,1,"45,55"
14484,27331,High School,Management,F,M,0,4,5,5,134131,100,0,"45,55"
14485,27332,High School,Management,M,M,1,3,1,4,117047,100,0,"45,55"
14486,27333,Partial College,Management,F,M,1,4,4,4,93324,85,0,"45,55"
14487,27334,Partial High School,Skilled Manual,M,S,0,2,0,5,104681,71,0,"45,55"
14488,27335,Partial High School,Skilled Manual,M,M,1,2,0,5,102689,76,0,"45,55"
14489,27336,High School,Management,M,S,1,4,5,5,166291,144,1,"45,55"
14490,27337,Partial High School,Professional,F,M,1,4,5,5,139189,102,0,"45,55"
14491,27338,Bachelors ,Professional,F,M,1,2,0,0,87223,51,0,<25
14492,27339,Bachelors ,Professional,F,S,0,2,0,0,84873,48,0,<25
14493,27340,Bachelors ,Professional,M,S,1,2,0,0,131966,80,1,<25
14494,27341,Bachelors ,Professional,F,S,0,2,0,0,109432,49,0,<25
14495,27342,Bachelors ,Professional,M,M,1,2,0,0,130890,87,0,<25
14496,27343,Bachelors ,Professional,M,S,1,3,0,0,104764,76,1,<25
14497,27344,Bachelors ,Professional,M,S,1,3,0,0,110322,75,0,<25
14498,27345,Bachelors ,Professional,M,S,0,3,0,0,133277,75,1,<25
14499,27346,Bachelors ,Professional,F,S,0,2,0,0,102905,52,0,<25
14500,27347,Bachelors ,Professional,M,M,1,3,0,0,128312,84,1,<25
14501,27348,Bachelors ,Professional,M,M,1,2,0,0,130246,85,1,<25
14502,27349,Bachelors ,Professional,F,M,1,3,0,0,114850,54,1,<25
14503,27350,Bachelors ,Professional,M,S,0,3,0,0,122513,78,0,<25
14504,27351,Partial College,Management,F,M,1,3,5,5,120621,98,1,<25
14505,27352,Partial College,Management,M,S,1,3,5,5,171280,151,1,<25
14506,27353,Partial College,Management,M,S,1,3,5,5,177035,152,1,<25
14507,27356,Partial High School,Professional,F,M,1,4,5,5,131538,100,0,"25,45"
14508,27357,Bachelors ,Professional,M,M,0,3,0,0,127853,87,1,"25,45"
14509,27358,Bachelors ,Professional,M,M,1,3,0,0,127755,87,0,"25,45"
14510,27359,High School,Management,F,S,1,3,5,5,94749,90,1,"25,45"
14511,27360,Bachelors ,Professional,M,M,1,4,0,0,133599,87,0,"25,45"
14512,27361,Bachelors ,Professional,F,S,0,4,0,0,100884,55,1,"25,45"
14513,27362,Partial College,Management,M,S,0,3,5,5,175223,152,1,"25,45"
14514,27363,High School,Management,F,M,1,3,5,5,120454,108,1,"25,45"
14515,27364,Bachelors ,Professional,M,S,0,4,0,0,128684,82,0,"25,45"
14516,27365,High School,Management,M,S,0,4,5,5,117131,143,1,"25,45"
14517,27366,High School,Management,M,S,1,4,5,5,110020,147,1,"25,45"
14518,27367,Bachelors ,Professional,F,S,1,4,0,0,114587,53,1,"25,45"
14519,27368,Partial High School,Professional,F,M,0,4,5,5,97377,96,1,"25,45"
14520,27369,High School,Management,F,M,1,4,5,5,126665,103,1,"25,45"
14521,27370,High School,Management,F,S,0,4,5,5,130619,96,1,"25,45"
14522,27371,Partial High School,Professional,F,S,0,4,5,5,140631,102,1,"25,45"
14523,27372,High School,Professional,M,S,0,2,0,4,57291,66,0,"45,55"
14524,27373,High School,Professional,M,S,0,2,0,4,54300,66,0,"45,55"
14525,27374,High School,Professional,M,S,1,2,0,4,49389,61,0,"45,55"
14526,27375,High School,Professional,F,M,1,2,0,4,58013,50,0,"45,55"
14527,27376,High School,Professional,F,S,1,2,0,4,45284,46,0,"45,55"
14528,27378,High School,Professional,F,M,1,2,0,4,49199,46,0,"45,55"
14529,27379,High School,Professional,F,S,0,2,0,4,58451,42,0,"45,55"
14530,27380,High School,Professional,M,S,1,2,0,4,62004,64,0,"45,55"
14531,27381,High School,Professional,F,S,1,2,0,4,72303,45,0,>=55
14532,27382,Graduate Degree,Management,F,S,1,2,0,3,71021,40,0,>=55
14533,27383,Graduate Degree,Management,M,S,1,2,0,3,116636,71,0,>=55
14534,27384,Graduate Degree,Management,M,M,1,2,0,3,112666,76,0,>=55
14535,27385,Graduate Degree,Management,M,M,0,2,0,3,101774,77,0,>=55
14536,27386,Graduate Degree,Management,M,M,1,2,0,3,113989,82,0,>=55
14537,27388,Bachelors ,Management,M,M,0,2,0,3,100772,76,0,>=55
14538,27389,Bachelors ,Management,M,S,0,2,0,3,102200,67,0,>=55
14539,27390,Graduate Degree,Management,F,S,0,2,0,3,92741,41,0,>=55
14540,27391,Bachelors ,Management,M,S,1,2,0,3,66888,67,0,>=55
14541,27392,Bachelors ,Management,F,M,1,2,0,4,44532,39,0,>=55
14542,27393,Bachelors ,Management,F,M,1,2,0,4,57090,47,0,>=55
14543,27394,Bachelors ,Management,M,S,0,2,0,4,59505,64,0,>=55
14544,27395,Bachelors ,Management,F,S,1,2,0,4,45876,41,0,>=55
14545,27396,Bachelors ,Management,M,S,1,2,0,4,108986,74,1,>=55
14546,27397,Bachelors ,Management,M,S,1,2,0,4,96734,65,0,>=55
14547,27398,Bachelors ,Management,F,S,0,2,0,4,88435,46,1,>=55
14548,27399,Bachelors ,Management,M,S,0,2,0,4,84827,69,0,>=55
14549,27401,Partial High School,Clerical,M,M,0,2,0,5,58458,72,0,"45,55"
14550,27402,Partial High School,Clerical,M,S,0,2,0,5,41570,60,0,"45,55"
14551,27403,Partial High School,Skilled Manual,M,S,0,2,1,2,45494,71,0,"45,55"
14552,27405,High School,Professional,M,M,1,3,0,5,47574,61,0,"45,55"
14553,27406,Bachelors ,Management,M,S,1,3,0,5,97304,74,1,"45,55"
14554,27407,Bachelors ,Management,F,S,1,3,0,5,86729,50,1,"45,55"
14555,27408,Bachelors ,Management,F,M,1,3,0,5,80155,58,0,"45,55"
14556,27409,High School,Professional,M,M,1,1,1,2,76512,86,0,"45,55"
14557,27410,High School,Professional,F,S,0,2,1,2,32219,48,0,"45,55"
14558,27412,Bachelors ,Management,M,S,1,1,1,2,110237,84,0,"45,55"
14559,27413,Bachelors ,Management,F,M,1,1,1,2,91855,61,0,"45,55"
14560,27414,Bachelors ,Management,F,M,1,1,1,2,74268,55,0,"45,55"
14561,27415,High School,Professional,M,M,1,2,1,2,50482,81,0,"45,55"
14562,27416,Partial College,Professional,M,S,0,1,1,2,99997,81,0,"45,55"
14563,27417,Bachelors ,Management,M,M,1,0,1,2,102537,98,0,"45,55"
14564,27418,Partial College,Professional,F,S,0,2,1,4,77875,51,0,"45,55"
14565,27420,Partial High School,Skilled Manual,M,S,1,2,1,2,43925,75,1,"45,55"
14566,27421,Partial College,Professional,F,S,0,2,1,2,68849,50,0,"45,55"
14567,27422,Partial College,Professional,M,M,1,2,1,2,97543,98,1,"45,55"
14568,27423,Partial College,Professional,M,S,0,0,1,2,84439,84,1,"45,55"
14569,27424,Partial College,Professional,M,S,1,0,1,2,88386,82,0,"45,55"
14570,27426,Partial College,Professional,M,S,1,1,1,2,101997,88,1,"45,55"
14571,27427,Partial College,Professional,M,S,0,2,1,5,92145,82,1,"45,55"
14572,27428,Partial High School,Skilled Manual,F,S,1,2,1,2,45499,50,0,"45,55"
14573,27429,Partial High School,Skilled Manual,F,S,1,3,1,2,37597,49,0,"45,55"
14574,27430,Partial College,Professional,F,M,1,2,1,2,80890,56,0,"45,55"
14575,27432,Partial College,Professional,M,S,1,1,1,2,92458,87,0,"45,55"
14576,27433,Partial College,Professional,M,S,0,1,1,2,102436,87,0,"45,55"
14577,27434,Partial College,Professional,M,S,1,1,2,4,92994,98,1,"45,55"
14578,27435,Partial College,Professional,F,M,1,1,2,4,68714,67,0,"45,55"
14579,27437,High School,Professional,F,S,1,2,1,2,76452,53,1,"45,55"
14580,27439,High School,Professional,M,S,0,2,1,2,100157,88,0,"45,55"
14581,27440,Partial High School,Skilled Manual,F,S,0,2,1,2,81860,59,0,"45,55"
14582,27441,High School,Professional,M,M,0,2,1,3,74462,86,0,"45,55"
14583,27442,High School,Professional,F,M,1,2,1,3,67826,53,1,"45,55"
14584,27443,Partial High School,Skilled Manual,F,S,1,2,1,3,69180,52,0,"45,55"
14585,27444,Graduate Degree,Professional,F,M,0,2,5,5,94509,101,0,"25,45"
14586,27445,Graduate Degree,Professional,M,M,1,2,5,5,123405,164,1,"25,45"
14587,27446,Graduate Degree,Professional,M,S,1,0,0,3,136287,76,1,"25,45"
14588,27447,Graduate Degree,Professional,F,M,1,0,0,3,109092,56,1,"25,45"
14589,27448,Bachelors ,Professional,M,S,1,1,0,0,72610,72,1,"25,45"
14590,27449,Bachelors ,Management,M,S,1,1,0,0,128876,79,0,"25,45"
14591,27450,Bachelors ,Management,F,M,1,2,0,1,102724,57,0,"25,45"
14592,27451,Bachelors ,Management,M,S,0,2,0,2,135169,84,1,"25,45"
14593,27452,Bachelors ,Management,M,S,0,3,1,1,161768,98,1,"25,45"
14594,27453,Bachelors ,Management,M,S,1,0,3,4,119432,125,1,"25,45"
14595,27455,Bachelors ,Management,F,S,0,3,0,2,122497,51,0,"25,45"
14596,27456,Bachelors ,Management,M,M,1,3,0,2,116874,89,1,"25,45"
14597,13377,Bachelors ,Management,M,M,1,2,1,4,122389,100,0,"45,55"
14598,27459,Graduate Degree,Management,M,M,1,2,0,1,176052,95,0,"25,45"
14599,27460,Graduate Degree,Management,M,S,0,3,0,1,177088,81,1,"25,45"
14600,27461,High School,Skilled Manual,F,S,1,2,0,0,57381,45,1,<25
14601,27462,Partial College,Skilled Manual,M,S,1,1,0,0,73687,67,1,<25
14602,27463,Partial College,Skilled Manual,F,S,0,1,0,0,35201,41,1,<25
14603,27465,Partial College,Skilled Manual,M,S,1,1,0,0,46583,61,0,<25
14604,27466,Partial College,Skilled Manual,F,S,0,1,0,0,37295,37,1,<25
14605,27467,Partial College,Skilled Manual,M,M,1,2,0,0,86646,75,0,<25
14606,27469,Partial College,Clerical,F,S,0,2,0,2,48703,40,0,"45,55"
14607,27470,Partial College,Clerical,F,M,0,2,0,2,33665,43,0,"45,55"
14608,27471,High School,Skilled Manual,F,S,1,2,1,2,12104,49,0,"45,55"
14609,27472,Partial High School,Clerical,F,S,1,2,1,2,23920,47,0,"45,55"
14610,27473,Partial High School,Clerical,M,S,1,2,1,2,27580,68,0,"45,55"
14611,27474,Bachelors ,Professional,F,S,1,2,0,0,62436,47,0,<25
14612,27475,Partial College,Skilled Manual,F,S,1,1,0,0,51214,42,0,<25
14613,27476,Partial College,Skilled Manual,F,S,1,2,0,0,62355,41,0,<25
14614,27477,Partial College,Skilled Manual,M,S,1,2,0,0,46892,63,0,<25
14615,27478,Partial College,Skilled Manual,F,M,1,2,0,0,86202,49,0,<25
14616,27479,Partial College,Skilled Manual,F,S,0,2,0,0,77032,51,0,<25
14617,27480,Partial College,Skilled Manual,F,S,0,2,0,0,76206,47,1,<25
14618,27481,Partial College,Skilled Manual,M,S,0,2,0,0,90396,72,1,<25
14619,27482,Partial High School,Clerical,M,M,1,2,1,2,31408,75,0,"45,55"
14620,27483,Partial High School,Clerical,M,M,1,2,1,2,36559,72,0,"45,55"
14621,27484,Partial High School,Clerical,F,S,1,2,1,2,15781,45,1,"45,55"
14622,27485,Partial High School,Clerical,F,S,0,2,1,2,27993,49,0,"45,55"
14623,27486,Partial High School,Clerical,M,S,0,2,1,2,28879,65,0,"45,55"
14624,27487,Partial High School,Clerical,M,M,1,2,1,2,17893,70,0,"45,55"
14625,27488,Partial High School,Clerical,F,M,0,2,1,2,13824,47,0,"45,55"
14626,27489,Partial High School,Clerical,F,S,1,2,1,2,21922,43,0,"45,55"
14627,27490,Partial High School,Clerical,F,S,1,2,1,2,17185,45,0,"45,55"
14628,27491,Partial High School,Clerical,M,M,0,4,1,3,30151,74,0,"45,55"
14629,27492,High School,Skilled Manual,M,M,1,2,0,3,66936,75,0,"45,55"
14630,27493,High School,Skilled Manual,F,M,1,2,0,3,30814,47,0,"45,55"
14631,27494,Partial College,Skilled Manual,F,S,0,2,0,2,43582,43,0,"45,55"
14632,27495,Partial High School,Clerical,F,S,0,2,0,3,57562,40,0,"25,45"
14633,27496,Partial High School,Clerical,M,S,0,2,0,3,69813,62,0,"25,45"
14634,27498,Partial College,Skilled Manual,F,S,0,2,0,2,108966,48,1,"25,45"
14635,27499,Partial College,Skilled Manual,F,M,1,2,0,2,98556,53,0,"25,45"
14636,27501,Partial College,Skilled Manual,M,M,1,2,0,2,105987,84,0,"25,45"
14637,27502,Partial College,Skilled Manual,M,S,1,2,0,0,70073,72,0,<25
14638,27503,Partial College,Skilled Manual,M,S,1,2,0,0,44724,66,0,<25
14639,27504,High School,Skilled Manual,F,S,0,2,0,0,39025,42,0,<25
14640,27505,High School,Skilled Manual,F,S,1,2,0,0,36023,42,1,<25
14641,27506,High School,Skilled Manual,F,M,1,2,0,0,45283,51,0,<25
14642,27507,High School,Skilled Manual,F,M,1,2,0,0,43635,45,0,<25
14643,27510,Partial College,Professional,M,S,0,2,0,0,86892,70,0,<25
14644,27511,High School,Skilled Manual,F,S,0,2,0,2,89549,52,0,"25,45"
14645,27513,High School,Skilled Manual,F,S,0,2,0,2,53929,44,1,"25,45"
14646,27515,Bachelors ,Management,M,S,0,3,0,1,132068,75,0,"25,45"
